film_id,film_name,actor_id,actor_name
Q1284566,We'll Live Till Monday,Q1964802,Olga Ostroumova
Q1415082,Intergirl,Q4317001,Anastasiya Nemolyaeva
Q1330689,The Red Snowball Tree,Q4482111,Lidiya Fedoseyeva-Shukshina
Q1415082,Intergirl,Q4265604,Vsevolod Shilovsky
Q1415082,Intergirl,Q4277588,Larisa Malevannaya
Q1409466,The Last Relic,Q378333,Rolan Bykov
Q1409466,The Last Relic,Q1624839,Eve Kivi
Q1409627,Shadows of Forgotten Ancestors,Q2454822,Ivan Mykolaichuk
Q1297560,Dreams of Love – Liszt,Q433411,Igor Dmitriev
Q1305759,"Staraya, staraya skazka",Q521665,Marina Neyolova
Q1359471,Finist – Yasnyy sokol,Q4077574,Mariya Barabanova
Q1305759,"Staraya, staraya skazka",Q1153582,Georgy Vitsin
Q1359471,Finist – Yasnyy sokol,Q4497978,Lyudmila Khityaeva
Q1305759,"Staraya, staraya skazka",Q2545982,Vladimir Etush
Q1359471,Finist – Yasnyy sokol,Q1509164,Georgy Millyar
Q1409466,The Last Relic,Q2451562,Elza Radziņa
Q1297560,Dreams of Love – Liszt,Q1163695,Tamás Major
Q1409627,Shadows of Forgotten Ancestors,Q4062437,Nina Alisova
Q1297560,Dreams of Love – Liszt,Q1242830,Sándor Pécsi
Q1297560,Dreams of Love – Liszt,Q1288915,Imre Sinkovits
Q1297560,Dreams of Love – Liszt,Q1298999,Ádám Szirtes
Q1297560,Dreams of Love – Liszt,Q1322891,Géza Tordy
Q1409466,The Last Relic,Q3739185,Uldis Vazdiks
Q1297560,Dreams of Love – Liszt,Q2365434,Klara Luchko
Q1284566,We'll Live Till Monday,Q4194224,Valery Zubarev
Q1359471,Finist – Yasnyy sokol,Q1153582,Georgy Vitsin
Q1304736,"After the Rain, on Thursday",Q2634866,Oleg Anofriyev
Q1305085,An Umbrella for Lovers,Q4297727,Nikita Mikhaylovsky
Q1359471,Finist – Yasnyy sokol,Q15106539,Lev Potyomkin
Q1409466,The Last Relic,Q4141670,Aleksandr Goloborodko
Q1297560,Dreams of Love – Liszt,Q4151274,Irina Gubanova
Q1305085,An Umbrella for Lovers,Q339581,Aleksey Batalov
Q1305085,An Umbrella for Lovers,Q459200,Nijolė Oželytė-Vaitiekūnienė
Q1359471,Finist – Yasnyy sokol,Q1366549,Aleksei Makarovich Smirnov
Q1304736,"After the Rain, on Thursday",Q463528,Tatyana Pelttser
Q1409627,Shadows of Forgotten Ancestors,Q2996505,Leonid Yengibarov
Q1359471,Finist – Yasnyy sokol,Q4359404,Mark Pertsovsky
Q1409627,Shadows of Forgotten Ancestors,Q4085880,Tatyana Bestayeva
Q1284566,We'll Live Till Monday,Q1979304,Olga Zhiznyeva
Q1409466,The Last Relic,Q4065971,Ingrīda Andriņa
Q1284566,We'll Live Till Monday,Q4070667,Lyudmila Arkharova
Q1309798,Pippi Longstocking,Q4104765,Tatyana Vasileva
Q1359471,Finist – Yasnyy sokol,Q1965209,Glikeria Bogdanova-Chesnokova
Q1409466,The Last Relic,Q1735170,Priit Pärn
Q1297560,Dreams of Love – Liszt,Q314151,Petr Shelokhonov
Q1297560,Dreams of Love – Liszt,Q326615,Ferenc Bessenyei
Q1330689,The Red Snowball Tree,Q4401835,Ivan Ryzhov
Q1305085,An Umbrella for Lovers,Q4139264,Vera Glagoleva
Q1284566,We'll Live Till Monday,Q1990895,Nina Menshikova
Q1309798,Pippi Longstocking,Q544641,Mikhail Boyarsky
Q1304736,"After the Rain, on Thursday",Q466139,Oleg Tabakov
Q1297560,Dreams of Love – Liszt,Q973190,Klári Tolnay
Q1330689,The Red Snowball Tree,Q2632355,Lev Durov
Q1297560,Dreams of Love – Liszt,Q2376266,Ariadna Shengelaya
Q1330689,The Red Snowball Tree,Q4103367,Aleksey Vanin
Q1330689,The Red Snowball Tree,Q439429,Iya Arepina
Q1305759,"Staraya, staraya skazka",Q433411,Igor Dmitriev
Q1339331,Dikaya okhota korolya Stakha,Q15062225,Aleksandr Kharitonov
Q1339331,Dikaya okhota korolya Stakha,Q4365356,Boris Plotnikov
Q1304344,Letter Never Sent,Q269177,Tatiana Samoilova
Q1304344,Letter Never Sent,Q362133,Vasily Livanov
Q1309798,Pippi Longstocking,Q4444640,Fyodor Stukov
Q1330689,The Red Snowball Tree,Q4134556,Natalya Gvozdikova
Q1304344,Letter Never Sent,Q380250,Innokenty Smoktunovsky
Q1359471,Finist – Yasnyy sokol,Q730275,Mikhail Pugovkin
Q1415082,Intergirl,Q4396438,Irina Rozanova
Q1409627,Shadows of Forgotten Ancestors,Q603381,Nikolai Grinko
Q1330689,The Red Snowball Tree,Q265610,Zhanna Prokhorenko
Q1330689,The Red Snowball Tree,Q316086,Vasily Shukshin
Q1304344,Letter Never Sent,Q4476857,Yevgeni Urbansky
Q1359471,Finist – Yasnyy sokol,Q4126201,Vyacheslav Voskresensky
Q1339331,Dikaya okhota korolya Stakha,Q893612,Boris Khmelnitsky
Q1305759,"Staraya, staraya skazka",Q1350218,Lev Lemke
Q1579305,Spring,Q12358429,Ain Lutsepp
Q1582584,Normandie - Niémen,Q4382017,Nicolas Bataille
Q1604818,Waterloo,Q2668023,Harijs Liepiņš
Q1634319,Tchaikovsky,Q664373,Kirill Lavrov
Q1579305,Spring,Q16403936,Endel Ani
Q1604818,Waterloo,Q7326359,Richard Heffer
Q1634319,Tchaikovsky,Q1344765,Yevgeniy Yevstigneyev
Q1634319,Tchaikovsky,Q374045,Laurence Harvey
Q1604818,Waterloo,Q100956,Friedrich Schoenfelder
Q1582584,Normandie - Niémen,Q3123799,Gérard Buhr
Q1634319,Tchaikovsky,Q4443931,Vladislav Strzhelchik
Q1582584,Normandie - Niémen,Q3439294,Roger Monteaux
Q1604818,Waterloo,Q2825020,Adrian Brine
Q1604818,Waterloo,Q3884922,Orazio Orlando
Q1604818,Waterloo,Q4533788,Gennadi Yudin
Q1626585,"Only ""Old Men"" Are Going Into Battle",Q4450370,Volodymyr Talashko
Q1549483,Uncle Vanya,Q3727662,Nikolai Pastukhov
Q1604818,Waterloo,Q24829,Orson Welles
Q1604818,Waterloo,Q26118,Jack Hawkins
Q1604818,Waterloo,Q1045877,Orso Maria Guerrini
Q1582584,Normandie - Niémen,Q3287882,Marc Cassot
Q1604818,Waterloo,Q7922403,Veronica De Laurentiis
Q1582584,Normandie - Niémen,Q3387147,Pierre Trabaud
Q1604818,Waterloo,Q6256755,John Savident
Q1634319,Tchaikovsky,Q380250,Innokenty Smoktunovsky
Q1582584,Normandie - Niémen,Q387266,Michel de Séréville
Q1582584,Normandie - Niémen,Q2848380,André Oumansky
Q1582584,Normandie - Niémen,Q3440193,Roland Ménard
Q1579305,Spring,Q3329728,Aare Laanemets
Q1549483,Uncle Vanya,Q380250,Innokenty Smoktunovsky
Q1626585,"Only ""Old Men"" Are Going Into Battle",Q2367442,Leonid Bykov
Q1549483,Uncle Vanya,Q2641455,Irina Kupchenko
Q1579305,Spring,Q6760841,Margus Lepa
Q1549483,Uncle Vanya,Q3154381,Irina Miroshnichenko
Q1582584,Normandie - Niémen,Q3013904,Daniel Darès
Q1582584,Normandie - Niémen,Q3439993,Roland Chalosse
Q1634934,Three Plus Two,Q4330967,Genrikh Oganesyan
Q1604818,Waterloo,Q111371429,Peter Davies
Q1549483,Uncle Vanya,Q55190,Sergei Bondarchuk
Q1571265,Among Grey Stones,Q1071755,Viktor Aristov
Q1579305,Spring,Q12374032,Riina Hein
Q1579305,Spring,Q2081886,Leonhard Merzin
Q1549483,Uncle Vanya,Q472024,Vladimir Zeldin
Q1634934,Three Plus Two,Q4481436,Natalia Fateeva
Q1549483,Uncle Vanya,Q4100182,Vyacheslav Butenko
Q1626585,"Only ""Old Men"" Are Going Into Battle",Q1366549,Aleksei Makarovich Smirnov
Q1634934,Three Plus Two,Q3061576,Yevgeny Zharikov
Q1604818,Waterloo,Q143030,Rostislav Yankovsky
Q1604818,Waterloo,Q493631,Andrea Checchi
Q1604818,Waterloo,Q593118,Oleg Vidov
Q1604818,Waterloo,Q917581,Irina Skobtseva
Q1604818,Waterloo,Q1796215,Terence Alexander
Q1571265,Among Grey Stones,Q1377159,Stanislav Govorukhin
Q1604818,Waterloo,Q3379842,Philippe Forquet
Q1604818,Waterloo,Q3939973,Rodolfo Lodi
Q1571265,Among Grey Stones,Q4400363,Nina Ruslanova
Q1634934,Three Plus Two,Q4321343,Gennadi Nilov
Q1604818,Waterloo,Q273215,Rod Steiger
Q1604818,Waterloo,Q437944,Dan O'Herlihy
Q1604818,Waterloo,Q1239645,Donal Donnelly
Q1604818,Waterloo,Q1647123,Ian Ogilvy
Q1604818,Waterloo,Q1357189,Rupert Davies
Q1604818,Waterloo,Q2628278,Sergo Zakariadze
Q1604818,Waterloo,Q2959823,Charles Millot
Q1604818,Waterloo,Q6176353,Jeffry Wickham
Q1582584,Normandie - Niémen,Q981356,Georges Rivière
Q1582584,Normandie - Niémen,Q3158253,Jacques Bernard
Q1582584,Normandie - Niémen,Q3159870,Jacques Richard
Q1604818,Waterloo,Q674890,Gianni Garko
Q1604818,Waterloo,Q328254,Yevgeny Samoylov
Q1604818,Waterloo,Q1385992,Michael Wilding
Q1604818,Waterloo,Q1593276,Willoughby Gray
Q1604818,Waterloo,Q15648881,Pietro Ceccarelli
Q1604818,Waterloo,Q4537823,Yan Yanakiyev
Q1604818,Waterloo,Q190523,Christopher Plummer
Q1582584,Normandie - Niémen,Q3165115,Jean-Claude Michel
Q1634319,Tchaikovsky,Q460756,Maya Plisetskaya
Q1634319,Tchaikovsky,Q1071694,Alla Demidova
Q1634319,Tchaikovsky,Q717810,Yevgeny Leonov
Q1582584,Normandie - Niémen,Q2367485,Gérard Darrieu
Q1604818,Waterloo,Q269872,Virginia McKenna
Q1604818,Waterloo,Q555642,Ivo Garrani
Q1634319,Tchaikovsky,Q4527942,Antonina Shuranova
Q1582584,Normandie - Niémen,Q3105220,Giani Esposito
Q1579305,Spring,Q12359587,Arno Liiver
Q1604818,Waterloo,Q1971791,Vladimir Druzhnikov
Q1579305,Spring,Q3742259,Kaljo Kiisk
Q1604818,Waterloo,Q3938408,Robert Rietti
Q1634319,Tchaikovsky,Q442973,Bruno Freindlich
Q1604818,Waterloo,Q362133,Vasily Livanov
Q1415082,Intergirl,Q435437,Ingeborga Dapkūnaitė
Q1530651,Nine Days in One Year,Q4099640,Larisa Burkova
Q1470319,Wartime Romance,Q447069,Inna Churikova
Q1549483,Uncle Vanya,Q4199507,Kapitolina Illenko
Q1549483,Uncle Vanya,Q4274633,Yekaterina Mazurova
Q1449397,The Lanfier Colony,Q95147964,Ferdinand Krůta
Q1519753,Mimino,Q717810,Yevgeny Leonov
Q1449397,The Lanfier Colony,Q101092224,Míla Svoboda
Q1449397,The Lanfier Colony,Q101107823,Vladimír Navrátil
Q1519753,Mimino,Q2568825,Vladimir Basov
Q1519753,Mimino,Q4431272,Vadim Spiridonov
Q1449397,The Lanfier Colony,Q95085849,Miroslav Kalný
Q1530651,Nine Days in One Year,Q21130645,Boris Yashin
Q1530651,Nine Days in One Year,Q380250,Innokenty Smoktunovsky
Q1415082,Intergirl,Q287110,Lyubov Polishchuk
Q1415194,Kin-dza-dza!,Q457434,Stanislav Lyubshin
Q1530651,Nine Days in One Year,Q4365375,Nikolai Plotnikov
Q1530651,Nine Days in One Year,Q4502215,Konstantin Khudyakov
Q1470319,Wartime Romance,Q449925,Natalya Andrejchenko
Q1415194,Kin-dza-dza!,Q4130936,Levan Gabriadze
Q1470319,Wartime Romance,Q1964825,Nikolai Burlyayev
Q1530651,Nine Days in One Year,Q4074628,Valery Babyatinsky
Q1449397,The Lanfier Colony,Q475090,Václav Neckář
Q1528336,A Slave of Love,Q3061588,Evgeniy Steblov
Q1528336,A Slave of Love,Q2366127,Alexander Kalyagin
Q1449397,The Lanfier Colony,Q2382918,Andrei Fajt
Q1449397,The Lanfier Colony,Q109832609,Josef Elsner
Q1519753,Mimino,Q718622,Frunzik Mkrtchyan
Q1519753,Mimino,Q2115169,Elena Proklova
Q1528336,A Slave of Love,Q4149301,Konstantin Grigoryev
Q1519753,Mimino,Q4172184,Marina Dyuzheva
Q1449397,The Lanfier Colony,Q709406,Michal Dočolomanský
Q1449397,The Lanfier Colony,Q12023387,Jana Andresíková
Q1449397,The Lanfier Colony,Q1872872,Lubomír Kostelka
Q1519753,Mimino,Q2368070,Leonid Kuravlyov
Q1540524,Goya or the Hard Way to Enlightenment,Q69661,Rolf Hoppe
Q1528336,A Slave of Love,Q4245101,Vera Kuznetsova
Q1540524,Goya or the Hard Way to Enlightenment,Q694648,Arno Wyzniewski
Q1540524,Goya or the Hard Way to Enlightenment,Q1503740,Gustaw Holoubek
Q1540524,Goya or the Hard Way to Enlightenment,Q3540962,Lyudmila Chursina
Q1519753,Mimino,Q894310,Boryslav Brondukov
Q1449397,The Lanfier Colony,Q111411460,Miroslav Lanka
Q1449397,The Lanfier Colony,Q101112470,František Šeba
Q1540524,Goya or the Hard Way to Enlightenment,Q159117,Ernst Busch
Q1519753,Mimino,Q4155313,Kote Daushvili
Q1532674,Apple in the River,Q2306866,Ivars Kalniņš
Q1540524,Goya or the Hard Way to Enlightenment,Q1903761,Martin Flörchinger
Q1549483,Uncle Vanya,Q4128395,Irina Anisimova
Q1449397,The Lanfier Colony,Q12762208,Alžbeta Poničanová
Q1519753,Mimino,Q380280,Vakhtang Kikabidze
Q1528336,A Slave of Love,Q1964487,Yelena Solovey
Q1528336,A Slave of Love,Q2622206,Oleg Basilashvili
Q1528336,A Slave of Love,Q4314660,Rodion Nakhapetov
Q1449397,The Lanfier Colony,Q10857645,Zdeněk Ornest
Q1449397,The Lanfier Colony,Q1048113,Bolot Beishenaliev
Q1449397,The Lanfier Colony,Q12035496,Marie Vášová
Q1449397,The Lanfier Colony,Q2992071,Juozas Budraitis
Q1519753,Mimino,Q2372864,Archil Gomiashvili
Q1540524,Goya or the Hard Way to Enlightenment,Q97117,Günter Schubert
Q1449397,The Lanfier Colony,Q10861542,Zuzana Kocúriková
Q1449397,The Lanfier Colony,Q11219564,Bohumil Vávra
Q1530651,Nine Days in One Year,Q1071694,Alla Demidova
Q1528336,A Slave of Love,Q55207,Nikita Mikhalkov
Q1530651,Nine Days in One Year,Q1317231,Tatyana Lavrova
Q1540524,Goya or the Hard Way to Enlightenment,Q17361776,Irén Sütő
Q1415194,Kin-dza-dza!,Q717810,Yevgeny Leonov
Q1530651,Nine Days in One Year,Q4532647,Rezo Esadze
Q1530651,Nine Days in One Year,Q4424586,Andrei Smirnov
Q1540524,Goya or the Hard Way to Enlightenment,Q439686,Olivera Katarina
Q1540524,Goya or the Hard Way to Enlightenment,Q2628071,Mikhail Kozakov
Q1415194,Kin-dza-dza!,Q784509,Yury Yakovlev
Q1530651,Nine Days in One Year,Q3919382,Igor Dobrolyubov
Q1540524,Goya or the Hard Way to Enlightenment,Q908633,Donatas Banionis
Q1530651,Nine Days in One Year,Q339581,Aleksey Batalov
Q1415082,Intergirl,Q466169,Elena Yakovleva
Q1530651,Nine Days in One Year,Q1344765,Yevgeniy Yevstigneyev
Q1449397,The Lanfier Colony,Q95175585,Miloslav Novák
Q1530651,Nine Days in One Year,Q2632355,Lev Durov
Q1530651,Nine Days in One Year,Q4064829,Valentina Ananina
Q1449397,The Lanfier Colony,Q100977063,Q100977063
Q1532296,The White Bird Marked with Black,Q4485021,Dzhemma Firsova
Q1540524,Goya or the Hard Way to Enlightenment,Q87571,Wolfgang Kieling
Q1415082,Intergirl,Q4137162,Zinovy Gerdt
Q1540524,Goya or the Hard Way to Enlightenment,Q1257635,Kurt Radeke
Q1540524,Goya or the Hard Way to Enlightenment,Q1452262,Fred Düren
Q1540524,Goya or the Hard Way to Enlightenment,Q2332562,Tatyana Lolova
Q1540524,Goya or the Hard Way to Enlightenment,Q2376266,Ariadna Shengelaya
Q1982098,The New Adventures of the Elusive Avengers,Q4104551,Vasily Vasilyev
Q1755424,Dark Eyes,Q556069,Roberto Herlitzka
Q1635046,White Bim Black Ear,Q312483,Vyacheslav Tikhonov
Q1982098,The New Adventures of the Elusive Avengers,Q1750617,Svetlana Svetlichnaya
Q1640074,Attack and Retreat,Q351838,Arthur Kennedy
Q1640074,Attack and Retreat,Q493631,Andrea Checchi
Q1755424,Dark Eyes,Q3836814,Loredana Martinez
Q1982098,The New Adventures of the Elusive Avengers,Q1149705,Savely Kramarov
Q1711299,That Sweet Word: Liberty!,Q4314660,Rodion Nakhapetov
Q1755424,Dark Eyes,Q55469,Marcello Mastroianni
Q1640074,Attack and Retreat,Q484881,Peter Falk
Q1711299,That Sweet Word: Liberty!,Q2992071,Juozas Budraitis
Q1711299,That Sweet Word: Liberty!,Q3154381,Irina Miroshnichenko
Q1634934,Three Plus Two,Q469550,Andrei Mironov
Q1636351,Hullumeelsus,Q516935,Jüri Järvet
Q1711299,That Sweet Word: Liberty!,Q694971,Regimantas Adomaitis
Q1640074,Attack and Retreat,Q3106819,Gino Pernice
Q1982098,The New Adventures of the Elusive Avengers,Q2425090,Vladimir Ivashov
Q1982098,The New Adventures of the Elusive Avengers,Q4248189,Valentina Kurdyukova
Q1982098,The New Adventures of the Elusive Avengers,Q4459669,Arkady Tolbuzin
Q1635046,White Bim Black Ear,Q21115469,Dendy
Q1676019,Ivan and Marya,Q4401835,Ivan Ryzhov
Q1640074,Attack and Retreat,Q4257275,Elsa Lezhdey
Q1982098,The New Adventures of the Elusive Avengers,Q2272478,Yevgeny Vesnik
Q1634934,Three Plus Two,Q617568,Natalya Kustinskaya
Q1982098,The New Adventures of the Elusive Avengers,Q4235835,Viktor Kosykh
Q1640074,Attack and Retreat,Q269177,Tatiana Samoilova
Q1640074,Attack and Retreat,Q464757,Riccardo Cucciolla
Q1640074,Attack and Retreat,Q1801079,Nino Vingelli
Q1640074,Attack and Retreat,Q3929147,Raffaele Pisu
Q1676019,Ivan and Marya,Q4260941,Tatyana Piskunova
Q1640074,Attack and Retreat,Q4382654,Lev Prygunov
Q1982098,The New Adventures of the Elusive Avengers,Q893777,Boris Sichkin
Q1982098,The New Adventures of the Elusive Avengers,Q1979065,Ivan Pereverzev
Q1982098,The New Adventures of the Elusive Avengers,Q4292037,Mikhail Metyolkin
Q1982098,The New Adventures of the Elusive Avengers,Q4482073,Nikolay Fedortsov
Q1640074,Attack and Retreat,Q265610,Zhanna Prokhorenko
Q1755424,Dark Eyes,Q116265,Marthe Keller
Q1676019,Ivan and Marya,Q4468786,Yelizaveta Uvarova
Q1755424,Dark Eyes,Q3893744,Paolo Baroni
Q1982098,The New Adventures of the Elusive Avengers,Q4429200,Konstantin Sorokin
Q1635046,White Bim Black Ear,Q21115433,Stiv
Q1755424,Dark Eyes,Q3749890,Francesco De Rosa
Q1640074,Attack and Retreat,Q1967346,Otar Koberidze
Q1755424,Dark Eyes,Q15080245,Maria Grazia Bon
Q1676019,Ivan and Marya,Q4094751,Ivan Bortnik
Q1755424,Dark Eyes,Q106919,Silvana Mangano
Q1755424,Dark Eyes,Q3905074,Pina Cei
Q1755424,Dark Eyes,Q4089118,Yuri Bogatyryov
Q1636925,Private Life,Q466030,Iya Savvina
Q1636925,Private Life,Q376335,Mikhail Ulyanov
Q1755424,Dark Eyes,Q2379973,Vsevolod Larionov
Q1755424,Dark Eyes,Q3853081,Max Turilli
Q1755424,Dark Eyes,Q466139,Oleg Tabakov
Q1755424,Dark Eyes,Q1994208,Yelena Safonova
Q1755424,Dark Eyes,Q380250,Innokenty Smoktunovsky
Q1636351,Hullumeelsus,Q12676003,Vaclovas Blėdis
Q1755424,Dark Eyes,Q3804816,Ivana Rumor
Q1755424,Dark Eyes,Q3933034,Renzo Marignano
Q1755424,Dark Eyes,Q4057207,Aleksandr Adabashyan
Q1755424,Dark Eyes,Q4193631,Dmitry Zolotukhin
Q1755424,Dark Eyes,Q4484032,Aleksandr Filippenko
Q1998214,The Assassin of the Tsar,Q4067422,Olga Antonova
Q169428,Meet Baluyev!,Q4427250,Stanislav Sokolov
Q251172,A Trip Without a Load,Q469557,Anatoli Papanov
Q251172,A Trip Without a Load,Q960027,Aleksandr Demyanenko
Q2079826,Birthday,Q12844868,Rafiq Azimov
Q319163,Jack Frost,Q4243575,Anatoly Kubatsky
Q169428,Meet Baluyev!,Q4088190,Sergei Blinnikov
Q281773,How Dark the Nights Are on the Black Sea,Q2450167,Natalya Negoda
Q2079826,Birthday,Q16417063,Haji Ismayilov
Q251585,Moscow-Cassiopeia,Q4291041,Pyotr Merkuryev
Q261240,The Sannikov Land,Q4149806,Nikolai Gritsenko
Q1982098,The New Adventures of the Elusive Avengers,Q94572,Yefim Kopelyan
Q251585,Moscow-Cassiopeia,Q4079110,Vladimir Basov
Q251172,A Trip Without a Load,Q584450,Boris Chirkov
Q1990335,Faktas,Q2655731,Algimantas Masiulis
Q2079826,Birthday,Q12846136,Sədayə Mustafayeva
Q251172,A Trip Without a Load,Q4151274,Irina Gubanova
Q247713,Aladdin and His Magic Lamp,Q1509164,Georgy Millyar
Q2079826,Birthday,Q16367916,David Uplisaşvili
Q1998214,The Assassin of the Tsar,Q117392,Malcolm McDowell
Q251585,Moscow-Cassiopeia,Q4403929,Irina Savina
Q169428,Meet Baluyev!,Q1979065,Ivan Pereverzev
Q261240,The Sannikov Land,Q704281,Vladislav Dvorzhetsky
Q261240,The Sannikov Land,Q2364264,Oleg Dahl
Q1998914,Psy,Q4245080,Yury Kuznetsov
Q171305,Borrowing Matchsticks,Q730275,Mikhail Pugovkin
Q171305,Borrowing Matchsticks,Q717810,Yevgeny Leonov
Q251585,Moscow-Cassiopeia,Q2632355,Lev Durov
Q171305,Borrowing Matchsticks,Q1841254,Vyacheslav Nevinny
Q251585,Moscow-Cassiopeia,Q4287336,Yuri Medvedev
