header_id,occures_in
C1_facs_290_region_1700295335048_37,C2_facs_244_tr_1700918977
C1_facs_290_region_1700295335048_37,C2_facs_281_tr_1700920448
C1_facs_292_tr_1700322689,C1_facs_22_tr_1700316568
C1_facs_292_tr_1700322689,C1_facs_30_tr_1700316549
C1_facs_292_tr_1700322689,C1_facs_48_tr_1700322787
C1_facs_292_tr_1700322689,C1_facs_75_tr_1700432234
C1_facs_292_tr_1700322689,C1_facs_85_tr_1700431263
C1_facs_292_tr_1700322689,C1_facs_86_tr_1700429459
C1_facs_292_tr_1700322689,C1_facs_87_tr_1700431093
C1_facs_292_tr_1700322689,C1_facs_96_tr_1700430648
C1_facs_292_tr_1700322689,C1_facs_110_tr_1700429690
C1_facs_292_tr_1700322689,C1_facs_113_tr_1700431583
C1_facs_292_tr_1700322689,C1_facs_125_region_1700262591140_1592
C1_facs_292_tr_1700322689,C1_facs_144_tr_1700430119
C1_facs_292_tr_1700322689,C1_facs_207_tr_1700385666
C1_facs_292_tr_1700322689,C1_facs_242_tr_1700432351
C1_facs_292_tr_1700322689,C1_facs_245_tr_1701613344
C1_facs_292_tr_1700322689,C1_facs_246_tr_1700430536
C1_facs_292_tr_1700322689,C1_facs_248_tr_1700430487
C1_facs_292_tr_1700322689,C1_facs_277_tr_1700432188
C1_facs_292_tr_1700322689,C1_facs_283_tr_1700430992
C1_facs_292_tr_1700322689,C1_facs_293_tr_1700322596
C1_facs_292_tr_1700322689,C1_facs_299_tr_1700431827
C1_facs_292_tr_1700322689,C1_facs_307_tr_1700429911
C1_facs_292_tr_1700322689,C1_facs_352_tr_1700429305
C1_facs_292_tr_1700322689,C1_facs_358_tr_1700322425
C1_facs_292_tr_1700322689,C1_facs_361_tr_1700322537
C1_facs_292_tr_1700322689,C1_facs_376_tr_1700431225
C1_facs_292_tr_1700322689,C1_facs_381_tr_1700432213
C1_facs_292_tr_1700322689,C1_facs_384_tr_1700430861
C1_facs_292_tr_1700322689,C1_facs_414_tr_1700431669
C1_facs_292_tr_1700322689,C1_facs_452_tr_1700430362
C1_facs_292_tr_1700322689,C1_facs_454_tr_1700431307
C1_facs_292_tr_1700322689,C1_facs_473_tr_1700432471
C1_facs_292_tr_1700322689,C1_facs_485_tr_1700430934
C1_facs_292_tr_1700322689,C1_facs_489_tr_1700429843
C1_facs_292_tr_1700322689,C1_facs_498_tr_1700430522
C1_facs_292_tr_1700322689,C1_facs_500_tr_1700429575
C1_facs_292_tr_1700322689,C1_facs_502_tr_1701613207
C1_facs_292_tr_1700322689,C1_facs_510_tr_1700429407
C1_facs_292_tr_1700322689,C1_facs_512_tr_1700429949
C1_facs_292_tr_1700322689,C1_facs_513_tr_1700429828
C1_facs_292_tr_1700322689,C1_facs_522_tr_1700431596
C1_facs_292_tr_1700322689,C2_facs_3_tr_1700919157
C1_facs_292_tr_1700322689,C2_facs_18_tr_1700920546
C1_facs_292_tr_1700322689,C2_facs_20_tr_1700919295
C1_facs_292_tr_1700322689,C2_facs_29_tr_1700920923
C1_facs_292_tr_1700322689,C2_facs_34_tr_1700919124
C1_facs_292_tr_1700322689,C2_facs_40_tr_1700920320
C1_facs_292_tr_1700322689,C2_facs_46_tr_1700920721
C1_facs_292_tr_1700322689,C2_facs_51_tr_1700918943
C1_facs_292_tr_1700322689,C2_facs_55_tr_1700920901
C1_facs_292_tr_1700322689,C2_facs_62_tr_1700918750
C1_facs_292_tr_1700322689,C2_facs_65_tr_1700919454
C1_facs_292_tr_1700322689,C2_facs_66_tr_1700920175
C1_facs_292_tr_1700322689,C2_facs_69_tr_1700920094
C1_facs_292_tr_1700322689,C2_facs_88_tr_1700919411
C1_facs_292_tr_1700322689,C2_facs_90_tr_1700921100
C1_facs_292_tr_1700322689,C2_facs_90_tr_1700921103
C1_facs_292_tr_1700322689,C2_facs_92_tr_1700918764
C1_facs_292_tr_1700322689,C2_facs_101_tr_1700920265
C1_facs_292_tr_1700322689,C2_facs_105_tr_1700921259
C1_facs_292_tr_1700322689,C2_facs_108_tr_1700920854
C1_facs_292_tr_1700322689,C2_facs_127_tr_1700921594
C1_facs_292_tr_1700322689,C2_facs_130_tr_1700918969
C1_facs_292_tr_1700322689,C2_facs_138_tr_1700920292
C1_facs_292_tr_1700322689,C2_facs_141_tr_1700919009
C1_facs_292_tr_1700322689,C2_facs_156_tr_1700918812
C1_facs_292_tr_1700322689,C2_facs_165_tr_1700919720
C1_facs_292_tr_1700322689,C2_facs_165_tr_1700919712
C1_facs_292_tr_1700322689,C2_facs_168_tr_1700921739
C1_facs_292_tr_1700322689,C2_facs_170_tr_1700919202
C1_facs_292_tr_1700322689,C2_facs_172_tr_1700920988
C1_facs_292_tr_1700322689,C2_facs_178_tr_1700920151
C1_facs_292_tr_1700322689,C2_facs_182_tr_1700919561
C1_facs_292_tr_1700322689,C2_facs_192_tr_1700920584
C1_facs_292_tr_1700322689,C2_facs_211_tr_1700920422
C1_facs_292_tr_1700322689,C2_facs_227_tr_1700921542
C1_facs_292_tr_1700322689,C2_facs_240_tr_1700919029
C1_facs_292_tr_1700322689,C2_facs_248_tr_1700920504
C1_facs_292_tr_1700322689,C2_facs_267_tr_1700920804
C1_facs_292_tr_1700322689,C2_facs_268_tr_1700920237
C1_facs_292_tr_1700322689,C2_facs_285_tr_1700919453
C1_facs_292_tr_1700322689,C2_facs_303_tr_1700920592
C1_facs_292_tr_1700322689,C2_facs_312_tr_1700918768
C1_facs_292_tr_1700322689,C2_facs_313_tr_1700920932
C1_facs_292_tr_1700322689,C2_facs_329_tr_1700919761
C1_facs_292_tr_1700322689,C2_facs_333_tr_1700921150
C1_facs_292_tr_1700322689,C2_facs_339_tr_1700920656
C1_facs_292_tr_1700322689,C2_facs_341_tr_1700921063
C1_facs_292_tr_1700322689,C2_facs_351_tr_1700921168
C1_facs_292_tr_1700322689,C2_facs_354_tr_1700920610
C1_facs_292_tr_1700322689,C2_facs_372_tr_1700920406
C1_facs_292_tr_1700322689,C2_facs_377_tr_1700918789
C1_facs_292_tr_1700322689,C2_facs_379_tr_1700919756
C1_facs_292_tr_1700322689,C2_facs_402_tr_1700920010
C1_facs_292_tr_1700322689,C2_facs_433_tr_1700921203
C1_facs_296_tr_1700431407,C1_facs_186_tr_1700430573
C1_facs_296_tr_1700431407,C1_facs_307_tr_1700429911
C1_facs_296_tr_1700431407,C1_facs_444_tr_1700430327
C1_facs_296_tr_1700431407,C2_facs_138_tr_1700920292
C1_facs_296_tr_1700431407,C2_facs_359_tr_1700919975
C1_facs_298_tr_1700431722,C1_facs_299_tr_1700431827
C1_facs_298_tr_1700431722,C1_facs_475_tr_1700431326
C1_facs_298_tr_1700431722,C2_facs_86_tr_1700919585
C1_facs_298_tr_1700431722,C2_facs_327_tr_1700919873
C1_facs_298_tr_1700431722,C2_facs_379_tr_1700919756
C1_facs_301_tr_1700429772,C2_facs_329_tr_1700919761
C1_facs_315_tr_1700432192,C2_facs_138_tr_1700920292
C1_facs_315_tr_1700432192,C2_facs_178_tr_1700920151
C1_facs_325_tr_1700430530,C1_facs_358_tr_1700322425
C1_facs_326_tr_1700432502,C2_facs_124_tr_1700921510
C1_facs_326_tr_1700432502,C2_facs_205_tr_1700920249
C1_facs_326_tr_1700432502,C2_facs_322_tr_1700921446
C1_facs_327_tr_1700431264,C1_facs_8_region_1699102952561_113
C1_facs_327_tr_1700431264,C1_facs_14_region_1699464224655_284
C1_facs_327_tr_1700431264,C1_facs_52_tr_1700383888
C1_facs_327_tr_1700431264,C1_facs_53_tr_1700384031
C1_facs_327_tr_1700431264,C1_facs_96_tr_1700430648
C1_facs_327_tr_1700431264,C1_facs_144_tr_1700430119
C1_facs_327_tr_1700431264,C1_facs_217_tr_1700431366
C1_facs_327_tr_1700431264,C1_facs_259_tr_1700429935
C1_facs_327_tr_1700431264,C1_facs_262_tr_1700429622
C1_facs_327_tr_1700431264,C1_facs_308_tr_1700431068
C1_facs_327_tr_1700431264,C1_facs_359_tr_1700322698
C1_facs_327_tr_1700431264,C1_facs_518_tr_1700432363
C1_facs_327_tr_1700431264,C2_facs_20_tr_1700919295
C1_facs_327_tr_1700431264,C2_facs_34_tr_1700919124
C1_facs_327_tr_1700431264,C2_facs_42_tr_1700919554
C1_facs_327_tr_1700431264,C2_facs_63_tr_1700918722
C1_facs_327_tr_1700431264,C2_facs_99_tr_1700919928
C1_facs_327_tr_1700431264,C2_facs_146_tr_1700919807
C1_facs_327_tr_1700431264,C2_facs_189_tr_1700921605
C1_facs_327_tr_1700431264,C2_facs_268_tr_1700920237
C1_facs_327_tr_1700431264,C2_facs_351_tr_1700921168
C1_facs_327_tr_1700431264,C2_facs_377_tr_1700918792
C1_facs_339_tr_1700430476,C1_facs_341_tr_1700430405
C1_facs_339_tr_1700430476,C1_facs_341_tr_1700430403
C1_facs_339_tr_1700430476,C1_facs_342_tr_1700431761
C1_facs_343_tr_1700432465,C1_facs_246_tr_1700430536
C1_facs_346_tr_1700429723,C2_facs_238_tr_1700920107
C1_facs_346_tr_1700429723,C2_facs_401_tr_1700920746
C1_facs_348_tr_1700431544,C1_facs_211_tr_1700432177
C1_facs_356_tr_1700322706,C1_facs_143_tr_1700430271
C1_facs_356_tr_1700322706,C1_facs_263_tr_1700429959
C1_facs_356_tr_1700322706,C1_facs_364_tr_1700322669
C1_facs_356_tr_1700322706,C1_facs_431_tr_1700430844
C1_facs_356_tr_1700322706,C1_facs_452_tr_1700430362
C1_facs_356_tr_1700322706,C1_facs_487_tr_1700431394
C1_facs_356_tr_1700322706,C2_facs_25_tr_1700918960
C1_facs_356_tr_1700322706,C2_facs_96_tr_1700919330
C1_facs_356_tr_1700322706,C2_facs_172_tr_1700920988
C1_facs_356_tr_1700322706,C2_facs_268_tr_1700920237
C1_facs_356_tr_1700322706,C2_facs_313_tr_1700920932
C1_facs_357_tr_1700322511,C1_facs_31_tr_1700316485
C1_facs_357_tr_1700322511,C1_facs_53_tr_1700384031
C1_facs_357_tr_1700322511,C1_facs_59_tr_1700383865
C1_facs_357_tr_1700322511,C1_facs_92_tr_1700431198
C1_facs_357_tr_1700322511,C1_facs_125_region_1700262591140_1592
C1_facs_357_tr_1700322511,C1_facs_152_tr_1700429505
C1_facs_357_tr_1700322511,C1_facs_223_tr_1700432394
C1_facs_357_tr_1700322511,C1_facs_299_tr_1700431827
C1_facs_357_tr_1700322511,C1_facs_321_tr_1700431779
C1_facs_357_tr_1700322511,C1_facs_421_tr_1700430297
C1_facs_357_tr_1700322511,C1_facs_431_tr_1700430844
C1_facs_357_tr_1700322511,C1_facs_468_tr_1700430177
C1_facs_357_tr_1700322511,C1_facs_517_tr_1700429734
C1_facs_357_tr_1700322511,C2_facs_113_tr_1700921626
C1_facs_357_tr_1700322511,C2_facs_146_tr_1700919807
C1_facs_357_tr_1700322511,C2_facs_156_tr_1700918813
C1_facs_357_tr_1700322511,C2_facs_395_tr_1700920585
C1_facs_357_tr_1700322511,C2_facs_397_tr_1700921213
C1_facs_357_tr_1700322511,C2_facs_418_tr_1700921255
C1_facs_358_tr_1700322425,C2_facs_65_tr_1700919453
C1_facs_362_tr_1700322813,C1_facs_50_tr_1701613298
C1_facs_362_tr_1700322813,C1_facs_62_tr_1700383927
C1_facs_362_tr_1700322813,C2_facs_114_tr_1700919869
C1_facs_363_tr_1700322849,C2_facs_47_tr_1700920191
C1_facs_370_tr_1700430617,C1_facs_133_tr_1700322755
C1_facs_370_tr_1700430617,C1_facs_202_tr_1700385687
C1_facs_370_tr_1700430617,C1_facs_430_tr_1700432549
C1_facs_370_tr_1700430617,C2_facs_49_tr_1700920956
C1_facs_370_tr_1700430617,C2_facs_71_tr_1700918647
C1_facs_370_tr_1700430617,C2_facs_101_tr_1700920260
C1_facs_370_tr_1700430617,C2_facs_380_tr_1700920849
C1_facs_370_tr_1700430617,C2_facs_397_tr_1700921213
C1_facs_370_tr_1700430617,C2_facs_402_tr_1700920010
C1_facs_371_tr_1700431734,C2_facs_389_tr_1700921387
C1_facs_373_tr_1700430631,C1_facs_170_tr_1700429474
C1_facs_373_tr_1700430631,C1_facs_255_tr_1700430926
C1_facs_376_tr_1700431225,C2_facs_380_tr_1700920849
C1_facs_380_tr_1700431403,C1_facs_237_tr_1700431499
C1_facs_380_tr_1700431403,C1_facs_481_tr_1700431688
C1_facs_380_tr_1700431403,C2_facs_2_tr_1700920385
C1_facs_380_tr_1700431403,C2_facs_88_tr_1700919409
C1_facs_380_tr_1700431403,C2_facs_315_tr_1700920831
C1_facs_384_tr_1700430859,C1_facs_308_tr_1700431068
C1_facs_384_tr_1700430859,C2_facs_244_tr_1700918970
C1_facs_388_tr_1700429291,C1_facs_336_tr_1700431055
C1_facs_388_tr_1700429291,C2_facs_275_tr_1700919045
C1_facs_388_tr_1700429291,C2_facs_318_tr_1700919108
C1_facs_388_tr_1700429291,C2_facs_424_tr_1700921621
C1_facs_388_tr_1700429290,C1_facs_8_region_1699102952561_113
C1_facs_388_tr_1700429290,C1_facs_90_tr_1700431488
C1_facs_388_tr_1700429290,C1_facs_330_tr_1700429744
C1_facs_388_tr_1700429290,C2_facs_36_tr_1700920871
C1_facs_388_tr_1700429290,C2_facs_359_tr_1700919979
C1_facs_391_tr_1700430333,C1_facs_361_tr_1700322537
C1_facs_391_tr_1700430333,C1_facs_373_tr_1700430636
C1_facs_391_tr_1700430333,C1_facs_373_tr_1700430631
C1_facs_391_tr_1700430333,C1_facs_438_tr_1700431933
C1_facs_391_tr_1700430333,C2_facs_42_tr_1700919554
C1_facs_391_tr_1700430333,C2_facs_88_tr_1700919411
C1_facs_391_tr_1700430333,C2_facs_151_tr_1700918695
C1_facs_391_tr_1700430333,C2_facs_266_tr_1700921427
C1_facs_393_tr_1700430675,C1_facs_220_tr_1700429801
C1_facs_394_tr_1700429801,C2_facs_184_tr_1700919043
C1_facs_394_tr_1700429801,C2_facs_327_tr_1700919877
C1_facs_394_tr_1700429801,C2_facs_331_tr_1700921301
C1_facs_395_tr_1700429288,C1_facs_391_tr_1700430334
C1_facs_404_tr_1700432565,C1_facs_19_region_1700257789922_855
C1_facs_404_tr_1700432565,C1_facs_47_tr_1700322462
C1_facs_404_tr_1700432565,C1_facs_64_tr_1700383878
C1_facs_404_tr_1700432565,C1_facs_202_tr_1700385686
C1_facs_404_tr_1700432565,C1_facs_384_tr_1700430859
C1_facs_404_tr_1700432565,C2_facs_44_tr_1700919395
C1_facs_404_tr_1700432565,C2_facs_88_tr_1700919411
C1_facs_404_tr_1700432565,C2_facs_99_tr_1700919928
C1_facs_404_tr_1700432565,C2_facs_106_tr_1700919148
C1_facs_404_tr_1700432565,C2_facs_200_tr_1700921081
C1_facs_404_tr_1700432565,C2_facs_228_tr_1700919070
C1_facs_404_tr_1700432565,C2_facs_288_tr_1700921356
C1_facs_404_tr_1700432571,C1_facs_109_tr_1700430310
C1_facs_404_tr_1700432571,C1_facs_125_region_1700262591140_1592
C1_facs_404_tr_1700432571,C1_facs_429_tr_1700431504
C1_facs_404_tr_1700432571,C2_facs_139_tr_1700921251
C1_facs_404_tr_1700432571,C2_facs_179_tr_1700919685
C1_facs_404_tr_1700432571,C2_facs_242_tr_1700921456
C1_facs_404_tr_1700432571,C2_facs_246_tr_1700919546
C1_facs_404_tr_1700432571,C2_facs_261_tr_1700921510
C1_facs_405_tr_1700430138,C1_facs_88_tr_1700430190
C1_facs_405_tr_1700430138,C1_facs_330_tr_1700429744
C1_facs_405_tr_1700430138,C1_facs_474_tr_1700432139
C1_facs_405_tr_1700430138,C2_facs_34_tr_1700919121
C1_facs_405_tr_1700430138,C2_facs_77_tr_1700920945
C1_facs_405_tr_1700430138,C2_facs_78_tr_1700918994
C1_facs_405_tr_1700430138,C2_facs_127_tr_1700921594
C1_facs_405_tr_1700430138,C2_facs_148_tr_1700921004
C1_facs_405_tr_1700430138,C2_facs_282_tr_1700921546
C1_facs_405_tr_1700430138,C2_facs_321_tr_1700919834
C1_facs_405_tr_1700430138,C2_facs_335_tr_1700920754
C1_facs_407_tr_1700429402,C1_facs_292_tr_1700322689
C1_facs_407_tr_1700429402,C2_facs_71_tr_1700918647
C1_facs_409_tr_1700432116,C1_facs_68_tr_1700384044
C1_facs_409_tr_1700432116,C1_facs_150_tr_1700430002
C1_facs_409_tr_1700432116,C1_facs_158_tr_1700430761
C1_facs_409_tr_1700432116,C1_facs_229_tr_1700430998
C1_facs_409_tr_1700432116,C1_facs_357_tr_1700322507
C1_facs_409_tr_1700432116,C1_facs_370_tr_1700430617
C1_facs_409_tr_1700432116,C1_facs_491_tr_1700429822
C1_facs_409_tr_1700432116,C1_facs_502_tr_1701613207
C1_facs_409_tr_1700432116,C2_facs_83_tr_1700920183
C1_facs_409_tr_1700432116,C2_facs_174_tr_1700919480
C1_facs_409_tr_1700432116,C2_facs_297_tr_1700920355
C1_facs_416_tr_1700430459,C1_facs_191_tr_1700431335
C1_facs_416_tr_1700430459,C2_facs_130_tr_1700918970
C1_facs_416_tr_1700430459,C2_facs_161_tr_1700921705
C1_facs_416_tr_1700430459,C2_facs_384_tr_1700918860
C1_facs_416_tr_1700430456,C1_facs_191_tr_1700431335
C1_facs_416_tr_1700430456,C2_facs_130_tr_1700918970
C1_facs_416_tr_1700430456,C2_facs_161_tr_1700921705
C1_facs_416_tr_1700430456,C2_facs_384_tr_1700918860
C1_facs_430_tr_1700432549,C2_facs_304_tr_1700919169
C1_facs_434_tr_1700432631,C1_facs_473_tr_1700432471
C1_facs_437_tr_1700430918,C1_facs_124_region_1700261827545_1484
C1_facs_437_tr_1700430918,C2_facs_47_tr_1700920191
C1_facs_440_tr_1700431080,C1_facs_60_tr_1700383919
C1_facs_440_tr_1700431080,C1_facs_64_tr_1700383879
C1_facs_440_tr_1700431080,C1_facs_234_tr_1700431878
C1_facs_443_tr_1700431153,C2_facs_432_tr_1700921031
C1_facs_443_tr_1700431149,C1_facs_43_tr_1700322644
C1_facs_443_tr_1700431149,C1_facs_47_tr_1700322458
C1_facs_443_tr_1700431149,C1_facs_50_tr_1701613298
C1_facs_443_tr_1700431149,C1_facs_52_tr_1700383888
C1_facs_443_tr_1700431149,C1_facs_53_tr_1700384031
C1_facs_443_tr_1700431149,C1_facs_62_tr_1700383931
C1_facs_443_tr_1700431149,C1_facs_71_tr_1700431462
C1_facs_443_tr_1700431149,C1_facs_73_tr_1700429991
C1_facs_443_tr_1700431149,C1_facs_74_tr_1700432242
C1_facs_443_tr_1700431149,C1_facs_76_tr_1700432421
C1_facs_443_tr_1700431149,C1_facs_78_tr_1700431274
C1_facs_443_tr_1700431149,C1_facs_86_tr_1700429459
C1_facs_443_tr_1700431149,C1_facs_91_tr_1700431202
C1_facs_443_tr_1700431149,C1_facs_94_tr_1700430087
C1_facs_443_tr_1700431149,C1_facs_95_tr_1700430658
C1_facs_443_tr_1700431149,C1_facs_98_tr_1700430563
C1_facs_443_tr_1700431149,C1_facs_101_tr_1700432161
C1_facs_443_tr_1700431149,C1_facs_104_tr_1700430018
C1_facs_443_tr_1700431149,C1_facs_118_tr_1700431577
C1_facs_443_tr_1700431149,C1_facs_133_tr_1700322755
C1_facs_443_tr_1700431149,C1_facs_139_tr_1700430951
C1_facs_443_tr_1700431149,C1_facs_142_tr_1700431010
C1_facs_443_tr_1700431149,C1_facs_144_tr_1700430119
C1_facs_443_tr_1700431149,C1_facs_150_tr_1700430002
C1_facs_443_tr_1700431149,C1_facs_161_tr_1700430985
C1_facs_443_tr_1700431149,C1_facs_161_tr_1700430990
C1_facs_443_tr_1700431149,C1_facs_175_tr_1700431035
C1_facs_443_tr_1700431149,C1_facs_191_tr_1700431335
C1_facs_443_tr_1700431149,C1_facs_194_tr_1700432489
C1_facs_443_tr_1700431149,C1_facs_195_tr_1700429865
C1_facs_443_tr_1700431149,C1_facs_198_tr_1700385654
C1_facs_443_tr_1700431149,C1_facs_202_tr_1700385686
C1_facs_443_tr_1700431149,C1_facs_215_tr_1700430960
C1_facs_443_tr_1700431149,C1_facs_215_tr_1700430965
C1_facs_443_tr_1700431149,C1_facs_217_tr_1700431366
C1_facs_443_tr_1700431149,C1_facs_221_tr_1700430639
C1_facs_443_tr_1700431149,C1_facs_225_tr_1700432152
C1_facs_443_tr_1700431149,C1_facs_226_tr_1700431115
C1_facs_443_tr_1700431149,C1_facs_235_tr_1700432556
C1_facs_443_tr_1700431149,C1_facs_236_tr_1700430208
C1_facs_443_tr_1700431149,C1_facs_240_tr_1700431290
C1_facs_443_tr_1700431149,C1_facs_241_tr_1700429313
C1_facs_443_tr_1700431149,C1_facs_242_tr_1700432351
C1_facs_443_tr_1700431149,C1_facs_250_tr_1700429587
C1_facs_443_tr_1700431149,C1_facs_265_tr_1700432112
C1_facs_443_tr_1700431149,C1_facs_269_tr_1700432204
C1_facs_443_tr_1700431149,C1_facs_274_tr_1700432399
C1_facs_443_tr_1700431149,C1_facs_278_tr_1700430262
C1_facs_443_tr_1700431149,C1_facs_293_tr_1700322596
C1_facs_443_tr_1700431149,C1_facs_298_tr_1700431728
C1_facs_443_tr_1700431149,C1_facs_304_tr_1700430386
C1_facs_443_tr_1700431149,C1_facs_313_tr_1700431946
C1_facs_443_tr_1700431149,C1_facs_325_tr_1700430530
C1_facs_443_tr_1700431149,C1_facs_326_tr_1700432502
C1_facs_443_tr_1700431149,C1_facs_327_tr_1700431264
C1_facs_443_tr_1700431149,C1_facs_333_tr_1700431829
C1_facs_443_tr_1700431149,C1_facs_343_tr_1700432465
C1_facs_443_tr_1700431149,C1_facs_344_tr_1700429457
C1_facs_443_tr_1700431149,C1_facs_346_tr_1700429722
C1_facs_443_tr_1700431149,C1_facs_348_tr_1700431544
C1_facs_443_tr_1700431149,C1_facs_349_tr_1700431964
C1_facs_443_tr_1700431149,C1_facs_355_tr_1700429599
C1_facs_443_tr_1700431149,C1_facs_357_tr_1700322507
C1_facs_443_tr_1700431149,C1_facs_358_tr_1700322425
C1_facs_443_tr_1700431149,C1_facs_365_tr_1700322744
C1_facs_443_tr_1700431149,C1_facs_373_tr_1700430630
C1_facs_443_tr_1700431149,C1_facs_391_tr_1700430333
C1_facs_443_tr_1700431149,C1_facs_403_tr_1700430050
C1_facs_443_tr_1700431149,C1_facs_412_tr_1700432038
C1_facs_443_tr_1700431149,C1_facs_412_tr_1700432032
C1_facs_443_tr_1700431149,C1_facs_428_tr_1700431696
C1_facs_443_tr_1700431149,C1_facs_434_tr_1700432631
C1_facs_443_tr_1700431149,C1_facs_439_tr_1700432579
C1_facs_443_tr_1700431149,C1_facs_447_tr_1700431097
C1_facs_443_tr_1700431149,C1_facs_458_tr_1700432332
C1_facs_443_tr_1700431149,C1_facs_475_tr_1700431326
C1_facs_443_tr_1700431149,C1_facs_480_tr_1700430909
C1_facs_443_tr_1700431149,C1_facs_489_tr_1700429842
C1_facs_443_tr_1700431149,C1_facs_494_tr_1700432450
C1_facs_443_tr_1700431149,C1_facs_494_tr_1700432453
C1_facs_443_tr_1700431149,C1_facs_506_tr_1700429514
C1_facs_443_tr_1700431149,C1_facs_506_tr_1700429519
C1_facs_443_tr_1700431149,C1_facs_519_tr_1700431242
C1_facs_443_tr_1700431149,C2_facs_3_tr_1700919157
C1_facs_443_tr_1700431149,C2_facs_9_tr_1700920044
C1_facs_443_tr_1700431149,C2_facs_15_tr_1700918900
C1_facs_443_tr_1700431149,C2_facs_20_tr_1700919293
C1_facs_443_tr_1700431149,C2_facs_25_tr_1700918960
C1_facs_443_tr_1700431149,C2_facs_29_tr_1700920923
C1_facs_443_tr_1700431149,C2_facs_34_tr_1700919124
C1_facs_443_tr_1700431149,C2_facs_49_tr_1700920959
C1_facs_443_tr_1700431149,C2_facs_51_tr_1700918946
C1_facs_443_tr_1700431149,C2_facs_57_tr_1700921047
C1_facs_443_tr_1700431149,C2_facs_60_tr_1700918923
C1_facs_443_tr_1700431149,C2_facs_63_tr_1700918722
C1_facs_443_tr_1700431149,C2_facs_66_tr_1700920174
C1_facs_443_tr_1700431149,C2_facs_69_tr_1700920081
C1_facs_443_tr_1700431149,C2_facs_73_tr_1700920219
C1_facs_443_tr_1700431149,C2_facs_75_tr_1700921447
C1_facs_443_tr_1700431149,C2_facs_86_tr_1700919585
C1_facs_443_tr_1700431149,C2_facs_88_tr_1700919411
C1_facs_443_tr_1700431149,C2_facs_94_tr_1700920770
C1_facs_443_tr_1700431149,C2_facs_118_tr_1700920300
C1_facs_443_tr_1700431149,C2_facs_121_tr_1700921344
C1_facs_443_tr_1700431149,C2_facs_124_tr_1700921512
C1_facs_443_tr_1700431149,C2_facs_127_tr_1700921594
C1_facs_443_tr_1700431149,C2_facs_128_tr_1700921527
C1_facs_443_tr_1700431149,C2_facs_130_tr_1700918970
C1_facs_443_tr_1700431149,C2_facs_135_tr_1700919062
C1_facs_443_tr_1700431149,C2_facs_138_tr_1700920292
C1_facs_443_tr_1700431149,C2_facs_140_tr_1700920796
C1_facs_443_tr_1700431149,C2_facs_141_tr_1700919009
C1_facs_443_tr_1700431149,C2_facs_142_tr_1700921138
C1_facs_443_tr_1700431149,C2_facs_156_tr_1700918812
C1_facs_443_tr_1700431149,C2_facs_166_tr_1700919647
C1_facs_443_tr_1700431149,C2_facs_172_tr_1700920985
C1_facs_443_tr_1700431149,C2_facs_172_tr_1700920988
C1_facs_443_tr_1700431149,C2_facs_174_tr_1700919480
C1_facs_443_tr_1700431149,C2_facs_181_tr_1700921374
C1_facs_443_tr_1700431149,C2_facs_187_tr_1700919711
C1_facs_443_tr_1700431149,C2_facs_188_tr_1700919335
C1_facs_443_tr_1700431149,C2_facs_189_tr_1700921605
C1_facs_443_tr_1700431149,C2_facs_194_tr_1700919801
C1_facs_443_tr_1700431149,C2_facs_195_tr_1700920684
C1_facs_443_tr_1700431149,C2_facs_197_tr_1700918783
C1_facs_443_tr_1700431149,C2_facs_197_tr_1700918782
C1_facs_443_tr_1700431149,C2_facs_224_tr_1700919522
C1_facs_443_tr_1700431149,C2_facs_231_tr_1700919421
C1_facs_443_tr_1700431149,C2_facs_244_tr_1700918977
C1_facs_443_tr_1700431149,C2_facs_244_tr_1700918970
C1_facs_443_tr_1700431149,C2_facs_248_tr_1700920504
C1_facs_443_tr_1700431149,C2_facs_250_tr_1700921233
C1_facs_443_tr_1700431149,C2_facs_251_tr_1700918727
C1_facs_443_tr_1700431149,C2_facs_254_tr_1700919472
C1_facs_443_tr_1700431149,C2_facs_256_tr_1700919060
